date,preco_cafe,cambio_brl,geada_risco_Machado,geada_risco_Manhuacu,geada_risco_Patrocinio,geada_risco_Varginha,graus_frio_Machado,graus_frio_Manhuacu,graus_frio_Patrocinio,graus_frio_Varginha,precip_mm_sum_Machado,precip_mm_sum_Manhuacu,precip_mm_sum_Patrocinio,precip_mm_sum_Varginha,pressao_mB_mean_Machado,pressao_mB_mean_Manhuacu,pressao_mB_mean_Patrocinio,pressao_mB_mean_Varginha,radiacao_kJm2_sum_Machado,radiacao_kJm2_sum_Manhuacu,radiacao_kJm2_sum_Patrocinio,radiacao_kJm2_sum_Varginha,temp_ar_C_mean_Machado,temp_ar_C_mean_Manhuacu,temp_ar_C_mean_Patrocinio,temp_ar_C_mean_Varginha,temp_max_C_max_Machado,temp_max_C_max_Manhuacu,temp_max_C_max_Patrocinio,temp_max_C_max_Varginha,temp_min_C_min_Machado,temp_min_C_min_Manhuacu,temp_min_C_min_Patrocinio,temp_min_C_min_Varginha,umidade_pct_mean_Machado,umidade_pct_mean_Manhuacu,umidade_pct_mean_Patrocinio,umidade_pct_mean_Varginha,vento_rajada_ms_max_Machado,vento_rajada_ms_max_Manhuacu,vento_rajada_ms_max_Patrocinio,vento_rajada_ms_max_Varginha,vento_vel_ms_mean_Machado,vento_vel_ms_mean_Manhuacu,vento_vel_ms_mean_Patrocinio,vento_vel_ms_mean_Varginha
2024-05-07,199.0,5.074900150299072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.6625,925.0416666666666,907.25,910.6166666666668,16592.0,19467.4,14998.4,12632.3,21.775,20.42083333333333,21.17083333333333,21.2875,27.6,27.9,29.0,27.1,17.2,13.8,16.3,16.4,80.125,79.58333333333333,80.875,74.95833333333333,6.5,10.7,7.1,5.9,1.15,1.7666666666666666,0.4041666666666666,1.1666666666666667
2024-05-08,200.25,5.073299884796143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.2625,925.2791666666668,907.9583333333334,911.1541666666668,15738.4,17443.2,18897.6,17456.2,21.379166666666663,21.1625,19.84583333333333,21.23333333333333,27.4,26.8,28.9,28.3,16.6,17.2,12.4,15.7,75.125,79.83333333333333,77.25,67.125,7.5,11.0,8.7,8.2,1.075,2.083333333333333,0.7708333333333334,1.7541666666666669
2024-05-09,203.6999969482422,5.087900161743164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.95,925.45,908.8416666666668,911.8666666666668,18159.7,18954.9,19112.1,18087.9,21.825,21.575,19.775,20.79583333333333,27.6,28.6,28.9,28.5,16.8,16.8,12.2,14.7,69.25,79.875,77.25,69.125,6.0,5.8,5.4,4.9,0.6875,1.0791666666666666,0.2583333333333333,0.8583333333333333
2024-05-10,204.3999938964844,5.1407999992370605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.675,923.9458333333332,907.45,910.5347826086957,18296.4,20214.7,18712.7,18758.5,22.05,22.28333333333333,19.954166666666666,22.44782608695652,28.0,29.2,28.9,29.1,16.1,16.6,12.0,17.0,68.16666666666667,77.875,77.83333333333333,61.78260869565217,6.8,6.1,8.0,7.9,1.3875000000000002,1.4625,0.8041666666666667,2.017391304347826
2024-05-13,200.3999938964844,5.123260021209717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0472222222223,922.4708333333333,906.8097222222223,909.0055555555556,54388.2,68041.3,54277.7,54069.9,22.918055555555554,22.034722222222225,20.591666666666665,21.822222222222223,29.7,30.1,31.1,29.2,17.1,15.3,11.6,14.3,63.583333333333336,76.7361111111111,74.52777777777777,63.208333333333336,8.1,7.8,7.1000000000000005,9.066666666666666,1.051388888888889,1.2694444444444446,0.6361111111111111,1.4555555555555557
2024-05-14,202.8500061035156,5.154200077056885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.4625,922.0916666666668,907.1541666666668,909.4166666666666,18258.2,23896.8,18891.4,18350.6,22.758333333333336,21.5,20.0625,21.5125,29.6,31.1,30.4,29.7,17.3,14.0,11.4,14.1,59.5,65.66666666666667,68.83333333333333,60.25,7.9,8.0,5.5,8.7,1.4666666666666668,1.2125,0.375,1.1208333333333331
2024-05-15,201.25,5.127799987792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.1791666666668,923.7208333333332,907.375,910.0916666666668,14413.7,22578.9,17852.8,16784.9,21.883333333333336,21.229166666666668,20.64583333333333,21.808333333333334,28.2,28.4,30.5,28.2,16.8,14.6,11.9,15.4,75.95833333333333,75.375,71.25,66.41666666666667,4.9,6.0,5.0,5.8,1.1125,1.0916666666666666,0.175,1.0
2024-05-16,199.5500030517578,5.133600234985352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.8875,925.2333333333332,907.8583333333332,910.8166666666666,17115.1,14292.5,18264.6,17359.0,22.1125,20.675,20.341666666666665,21.83333333333333,28.5,27.4,30.2,29.2,17.5,17.0,12.5,16.1,74.625,84.29166666666667,70.29166666666667,69.0,7.1,5.9,8.1,8.1,1.5958333333333334,0.8583333333333334,1.0333333333333334,2.058333333333333
2024-05-17,208.1499938964844,5.128600120544434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.125,926.2333333333332,909.4125,912.1291666666666,17301.1,16645.7,17322.3,15306.6,22.6,20.2875,20.195833333333333,21.52916666666667,29.2,27.6,29.4,28.7,17.3,14.9,13.2,16.1,65.04166666666667,82.91666666666667,70.70833333333333,66.875,7.5,6.8,7.1,6.0,1.1416666666666666,0.8541666666666666,0.5833333333333334,1.0291666666666666
2024-05-20,209.3000030517578,5.102000236511231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7458333333334,925.5222222222222,909.0277777777777,911.6763888888889,52510.100000000006,64973.600000000006,52195.6,53618.2,22.531944444444445,20.329166666666666,19.584722222222222,21.395833333333332,28.7,29.8,30.6,29.2,16.3,13.3,10.9,14.4,61.333333333333336,76.72222222222223,73.0,61.48611111111111,6.266666666666667,5.833333333333333,7.3,5.7,0.7944444444444444,0.9666666666666667,0.3236111111111111,1.002777777777778
2024-05-21,217.1999969482422,5.103099822998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5625,927.4,909.7958333333332,913.4625,14585.6,16760.9,17891.0,11996.8,21.64583333333333,19.654166666666665,19.825,21.46666666666667,27.8,26.5,28.9,28.0,17.8,14.2,13.1,16.8,73.83333333333333,78.41666666666667,71.5,68.41666666666667,6.4,7.0,6.6,8.7,1.4791666666666667,1.1,0.2916666666666667,2.625
2024-05-22,220.4499969482422,5.1219000816345215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.85,927.9666666666668,910.2416666666668,913.7791666666668,15838.2,16343.0,18127.1,15970.9,20.291666666666668,18.745833333333334,18.558333333333334,20.7625,26.3,24.8,28.0,27.0,16.2,14.2,12.1,15.8,76.41666666666667,80.54166666666667,72.16666666666667,68.66666666666667,6.8,9.5,6.0,9.5,1.425,1.8333333333333333,0.3999999999999999,2.920833333333333
2024-05-23,215.6499938964844,5.151100158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.9875,926.25,909.1041666666666,911.9416666666666,16928.9,20583.7,15066.3,17393.3,20.39583333333333,19.716666666666665,18.641666666666666,20.129166666666663,26.7,27.6,28.7,27.9,15.3,14.9,9.5,13.6,70.20833333333333,78.04166666666667,74.58333333333333,65.0,8.3,8.5,8.4,7.6,0.7666666666666666,1.0916666666666666,0.9125,1.5291666666666668
2024-05-24,218.25,5.143099784851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.2458333333334,924.4125,907.8958333333334,910.225,15517.4,20183.3,16747.9,15371.2,20.125,18.675,20.05,19.816666666666663,27.9,26.3,29.3,27.8,15.5,13.1,13.0,13.7,74.20833333333333,81.79166666666667,74.95833333333333,70.45833333333333,19.7,7.2,7.0,11.1,1.2041666666666666,1.1416666666666666,0.8958333333333334,1.4541666666666666
2024-05-28,230.9499969482422,5.17170000076294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,13.799999999999999,909.3072916666667,925.9026721014493,909.0729166666666,912.2208333333333,36943.0,53131.700000000004,60078.5,35509.7,18.143749999999997,19.64855072463768,20.239583333333332,18.336458333333333,25.3,28.2,29.7,26.7,14.8,13.1,12.1,13.9,91.1875,80.33242753623189,79.29166666666667,83.82291666666666,6.550000000000001,5.925,6.3,7.175000000000001,1.0604166666666668,1.249320652173913,0.7145833333333333,1.4489583333333336
2024-05-29,229.4499969482422,5.161300182342529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.4041666666668,924.9833333333332,910.0083333333332,912.4166666666666,15277.6,19334.7,12553.3,14735.2,16.8,20.15,17.329166666666666,17.033333333333335,23.5,27.0,26.3,22.7,12.6,14.5,12.0,13.0,84.0,79.41666666666667,86.75,78.95833333333333,7.4,6.0,6.0,8.1,2.1875,1.0916666666666666,0.5625,1.6041666666666667
2024-05-30,233.0,5.202099800109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,910.4083333333332,926.3875,910.0166666666668,913.3958333333334,17254.4,14061.3,17192.3,14127.0,14.233333333333334,18.425,17.216666666666665,13.420833333333334,20.9,24.5,27.5,21.0,8.3,15.5,9.6,7.5,73.125,86.5,71.45833333333333,74.0,4.9,11.9,5.3,5.3,1.2416666666666667,1.6333333333333335,0.5166666666666667,1.3
2024-05-31,222.3500061035156,5.202099800109863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,911.9833333333332,928.6916666666666,910.6541666666668,914.9,17765.8,16205.9,17381.0,18731.3,15.016666666666666,17.258333333333333,16.599999999999998,14.866666666666667,21.8,23.6,28.1,23.1,9.3,12.4,8.3,7.7,68.91666666666667,74.75,68.625,67.79166666666667,5.9,7.4,4.8,8.6,1.3791666666666669,1.6125,0.4458333333333333,2.1791666666666667
2024-06-03,226.5500030517578,5.244400024414063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.2208333333333,930.2986111111112,912.2055555555556,916.1513888888888,47359.5,56975.4,44738.2,48312.7,17.150000000000002,16.505555555555556,18.165277777777778,17.01111111111111,24.0,25.5,26.8,24.6,10.8,8.3,11.6,9.9,73.875,78.55555555555556,74.79166666666667,70.44444444444444,5.866666666666667,7.733333333333333,7.066666666666666,9.133333333333333,1.0402777777777779,1.3499999999999999,0.5777777777777778,2.227777777777778
2024-06-04,233.8999938964844,5.249000072479248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.5083333333332,927.8333333333334,910.6875,914.35,16963.7,17868.5,14204.4,18096.9,19.1875,17.895833333333332,18.29583333333333,18.45,25.1,27.2,28.0,26.3,14.8,9.6,10.7,11.8,71.5,72.875,71.16666666666667,68.20833333333333,6.4,8.0,4.4,7.8,1.5625,1.5875,0.2666666666666666,2.1416666666666666
2024-06-05,231.9499969482422,5.287700176239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.9458333333332,928.6391304347826,910.9083333333332,914.8583333333332,16787.6,18258.4,14951.1,13869.8,18.3375,17.83913043478261,18.3,17.304166666666667,24.3,25.2,27.2,24.6,13.4,11.6,11.4,11.5,73.625,74.17391304347827,72.375,72.66666666666667,5.9,6.6,5.7,6.9,0.5541666666666667,1.4304347826086956,0.3374999999999999,1.3416666666666668
2024-06-06,234.1999969482422,5.3003997802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.6458333333334,928.4833333333332,911.0291666666668,914.5416666666666,16737.5,19814.2,16174.6,16122.9,19.08333333333333,18.058333333333334,18.6,17.712500000000002,25.1,25.7,27.7,26.0,13.9,11.3,12.0,12.1,68.16666666666667,78.91666666666667,72.375,71.41666666666667,5.8,5.9,7.6,7.2,0.8916666666666667,1.2041666666666666,0.4083333333333334,1.5791666666666666
2024-06-07,224.8000030517578,5.2571001052856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.2958333333332,928.9916666666668,911.7541666666666,915.2166666666668,16912.0,19478.4,16052.8,15348.9,19.2,18.6125,18.504166666666663,17.733333333333334,25.1,25.8,28.2,25.6,14.4,13.1,11.3,10.8,63.79166666666666,80.375,73.16666666666667,70.20833333333333,5.5,6.0,5.5,4.3,0.6791666666666667,0.8041666666666667,0.2333333333333333,1.3083333333333331
2024-06-10,221.3999938964844,5.270441055297852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.1708333333332,928.2125000000001,910.8736111111111,914.1138888888889,50424.1,57692.7,49993.9,53382.5,19.176388888888887,17.605555555555554,17.98472222222222,18.087500000000002,25.2,25.5,28.0,26.6,12.3,10.9,9.6,10.7,68.25,79.47222222222223,75.90277777777777,68.52777777777777,5.733333333333334,7.766666666666667,6.533333333333334,5.833333333333333,0.8236111111111111,1.0819444444444446,0.4694444444444444,1.3569444444444445
2024-06-11,220.5500030517578,5.352799892425537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.05,927.5458333333332,910.6708333333332,913.9458333333332,17062.5,21492.4,15611.7,17454.2,19.55,17.379166666666666,18.995833333333334,18.3,26.4,27.1,29.0,26.6,13.0,8.4,11.4,11.0,64.16666666666667,75.625,70.66666666666667,68.83333333333333,5.3,6.0,4.4,7.4,0.4791666666666667,1.05,0.2666666666666666,1.3791666666666669
2024-06-12,224.3500061035156,5.3649001121521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.8125,927.8666666666668,910.3375,913.725,17114.3,21633.8,17029.9,18044.6,19.629166666666663,16.829166666666666,17.620833333333334,19.266666666666666,25.4,25.1,27.4,27.2,14.4,8.8,10.1,12.6,59.91666666666666,72.29166666666667,63.583333333333336,58.16666666666666,5.8,7.3,7.5,7.7,1.0208333333333333,1.3958333333333333,0.4875,1.5375
2024-06-13,226.0500030517578,5.401000022888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.5291666666668,928.0916666666668,910.05,913.4833333333332,16935.399999999998,21734.4,16965.5,17814.6,18.441666666666663,17.008333333333333,16.754166666666666,17.416666666666668,24.7,25.6,27.3,25.9,11.6,10.0,7.4,10.0,58.833333333333336,73.70833333333333,69.66666666666667,60.41666666666666,7.4,9.2,7.8,6.4,1.1458333333333333,1.45,0.8166666666666668,1.75
2024-06-14,224.1499938964844,5.361599922180176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.9666666666668,928.8625,910.6333333333332,914.0333333333332,16830.8,21307.9,16882.8,17691.8,18.73333333333333,18.066666666666663,17.658333333333335,17.479166666666668,24.8,24.2,26.8,26.4,12.6,12.2,10.1,9.3,61.625,73.29166666666667,74.625,64.375,8.4,10.0,8.7,8.4,1.2416666666666667,2.441666666666667,1.0208333333333333,1.4875
2024-06-17,227.1499938964844,5.357200145721436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.1319444444445,927.4902777777778,910.0,913.151388888889,50255.7,57122.5,50485.2,52523.899999999994,19.087500000000002,17.974999999999998,17.441666666666666,17.930555555555557,25.4,26.4,27.7,26.3,12.6,9.7,8.5,9.9,66.98611111111111,75.83333333333333,73.59722222222223,64.84722222222221,6.066666666666666,8.733333333333333,7.466666666666666,5.266666666666667,0.9763888888888889,1.2180555555555557,0.673611111111111,1.2694444444444446
2024-06-18,226.3000030517578,5.423999786376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.1625,925.0,907.9083333333332,911.1916666666666,16776.2,20703.2,16959.0,17565.2,18.4,17.29583333333333,16.474999999999998,17.2375,24.4,26.7,27.7,25.0,13.8,9.2,8.4,9.9,62.708333333333336,75.08333333333333,70.33333333333333,63.083333333333336,9.3,9.2,8.3,8.7,0.8083333333333332,1.2375,0.7625000000000001,1.1708333333333334
2024-06-20,230.25,5.422399997711182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.5395833333333,926.435688405797,909.1937499999999,912.4979166666668,33804.6,32635.1,33444.7,34725.3,19.1,18.358967391304343,17.09583333333333,17.577083333333334,25.5,26.8,28.2,26.3,13.8,12.6,7.4,9.4,52.60416666666667,74.0461956521739,68.875,60.5625,6.3999999999999995,10.15,6.45,7.35,0.9604166666666666,1.2669384057971014,0.39583333333333337,1.3208333333333333
2024-06-21,226.5500030517578,5.452400207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2833333333332,926.6958333333332,908.7583333333332,912.2625,16687.4,21219.1,16336.6,17563.8,18.745833333333334,18.2625,17.8,19.225,24.5,24.7,26.5,25.4,12.5,12.0,9.8,11.3,57.5,74.41666666666667,67.91666666666667,53.04166666666666,8.8,9.7,9.7,8.1,1.5333333333333332,2.3541666666666665,0.9833333333333334,2.458333333333333
2024-06-24,238.0,5.426126003265381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.388888888889,926.0694444444445,908.638888888889,911.4,46444.7,43759.1,38834.3,46038.7,19.843055555555555,18.7375,19.375,18.618055555555554,26.7,26.1,28.1,27.5,12.1,13.6,12.0,11.4,59.56944444444445,80.04166666666667,67.75,62.23611111111111,7.766666666666666,7.533333333333334,8.700000000000001,8.133333333333333,1.0138888888888888,1.3513888888888888,0.9680555555555556,1.7666666666666666
2024-06-25,231.1999969482422,5.3892998695373535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7416666666668,925.6041666666666,908.9708333333332,911.7083333333334,15003.1,17737.5,16213.1,16300.4,21.154166666666665,19.54583333333333,18.825,19.891666666666666,27.2,28.2,29.4,27.8,15.4,12.4,10.7,11.7,60.958333333333336,74.25,68.125,61.75,5.1,6.0,5.7,4.9,0.5708333333333333,0.8416666666666667,0.3416666666666666,1.1625
2024-06-26,226.3500061035156,5.450699806213379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.1208333333334,925.0833333333334,908.6291666666666,911.0458333333332,15467.4,18861.0,16995.3,15517.8,21.116666666666667,18.929166666666667,19.0125,20.4375,27.6,26.3,29.4,27.4,16.5,14.3,11.4,14.4,67.75,79.91666666666667,67.08333333333333,65.95833333333333,11.1,9.8,7.0,9.4,1.491666666666667,1.0666666666666669,0.6916666666666668,1.9916666666666665
2024-06-27,228.25,5.522500038146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.7,922.2708333333334,906.6208333333334,908.7041666666668,13302.0,20751.6,16125.0,16190.5,21.14583333333333,19.3875,18.441666666666663,20.40833333333333,27.7,28.4,29.0,27.5,15.7,10.3,9.4,13.1,59.04166666666666,73.58333333333333,66.54166666666667,58.54166666666666,7.4,6.4,5.9,8.5,1.1916666666666669,1.0666666666666669,0.4624999999999999,1.3208333333333333
2024-06-28,228.9499969482422,5.500500202178955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.8416666666668,922.8458333333332,906.6958333333332,908.7625,13827.6,18536.0,16210.1,14668.6,21.445833333333336,20.35833333333333,18.4,20.75,27.6,26.8,28.6,27.7,15.2,15.8,9.6,14.5,55.25,70.16666666666667,65.20833333333333,55.75,8.0,8.9,9.8,10.7,1.0041666666666669,1.2666666666666666,0.8541666666666666,1.3166666666666669
2024-07-01,226.6999969482422,5.591899871826172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,2.0,908.1916666666666,924.9277777777778,908.2652777777779,911.1250000000001,26947.8,43764.5,45570.0,28921.8,18.248611111111114,18.73472222222222,18.57777777777778,17.627777777777776,28.2,27.7,29.7,27.5,13.0,12.5,9.0,10.9,71.79166666666667,74.5138888888889,66.0138888888889,71.08333333333333,7.8999999999999995,7.466666666666666,6.966666666666668,6.133333333333333,1.2305555555555556,1.6444444444444446,0.5625,1.4041666666666668
2024-07-02,229.1000061035156,5.65500020980835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,910.8,927.9875,910.2541666666666,913.7333333333332,16451.4,11189.2,14300.1,16538.8,16.958333333333332,17.275000000000002,18.133333333333333,16.5125,24.4,23.8,28.3,25.3,11.1,12.7,11.3,10.2,82.91666666666667,83.16666666666667,73.75,76.29166666666667,4.9,5.5,6.2,4.6,0.8250000000000001,1.0458333333333334,0.3541666666666667,1.4
2024-07-03,225.9499969482422,5.67549991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,909.3375,926.5208333333334,909.1291666666666,912.3333333333334,14987.2,15467.9,15840.4,15849.7,18.825,17.349999999999998,17.820833333333333,17.9875,24.6,24.6,27.5,25.9,13.3,12.2,11.0,11.4,74.45833333333333,82.0,68.08333333333333,69.79166666666667,5.3,5.3,7.0,4.3,0.7125,0.9375,0.65,1.3791666666666669
2024-07-05,230.3000030517578,5.486400127410889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.2395833333334,926.1145833333333,909.1395833333333,912.2083333333333,25661.7,38768.4,32850.2,23309.6,19.583333333333332,17.239583333333332,17.360416666666666,18.875,24.7,26.2,26.9,25.7,14.8,9.4,9.0,12.0,59.75,72.52083333333334,64.52083333333333,60.1875,5.35,7.550000000000001,6.800000000000001,4.800000000000001,0.6520833333333333,1.1854166666666668,0.39375,1.10625
2024-07-08,236.1999969482422,5.471290111541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.7999999999998,926.4694444444444,909.1263888888889,911.8000000000002,45470.4,53560.5,46021.0,44592.7,20.008333333333333,17.815277777777776,18.8875,18.891666666666666,27.3,27.6,29.0,26.9,14.4,10.0,9.7,10.7,57.416666666666664,76.0,64.59722222222221,59.25,8.033333333333333,7.566666666666666,8.133333333333333,8.700000000000001,0.8680555555555557,1.0458333333333334,0.8013888888888889,1.8777777777777775
2024-07-09,252.0,5.470399856567383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0875,923.891304347826,906.5041666666666,909.0541666666668,11782.0,18669.5,15779.9,12662.5,19.525,18.878260869565217,19.070833333333333,19.704166666666666,26.1,25.1,28.9,27.4,15.7,13.7,10.8,14.4,70.0,76.47826086956522,65.29166666666667,63.125,9.1,8.2,7.8,8.1,1.4875,1.8434782608695648,1.0708333333333333,1.5125
2024-07-10,245.6999969482422,5.417099952697754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,906.7041666666668,924.1375,906.7541666666666,909.5875,13812.4,19269.0,15506.7,15512.4,19.125,19.15833333333333,19.53333333333333,18.925,26.6,27.3,29.3,27.2,13.5,13.4,11.4,12.8,76.95833333333333,76.45833333333333,65.29166666666667,71.0,6.2,8.1,9.5,7.9,0.9833333333333334,1.4208333333333334,1.0083333333333333,1.475
2024-07-11,246.75,5.414700031280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.675,927.0625,909.4958333333334,912.6666666666666,15740.7,21064.5,15610.1,16830.9,21.72083333333333,19.516666666666666,19.83333333333333,20.745833333333334,27.7,27.8,30.0,29.1,16.7,12.7,12.1,13.6,67.25,71.66666666666667,64.45833333333333,63.04166666666666,8.2,10.3,8.5,7.1,1.3416666666666668,1.5666666666666669,1.0333333333333334,1.85
2024-07-12,250.4499969482422,5.438000202178955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.7458333333334,930.0541666666668,912.3,915.6916666666666,16466.2,21799.7,16428.7,17200.7,21.5875,18.3,19.354166666666668,20.675,28.3,25.8,29.6,28.4,17.2,11.5,11.5,13.1,60.875,74.54166666666667,63.708333333333336,58.375,7.5,8.0,6.7,10.7,0.8333333333333334,1.6875,0.2916666666666667,2.0416666666666665
2024-07-15,244.1499938964844,5.422800064086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.6416666666668,929.7916666666666,912.2083333333334,915.6138888888889,44048.5,58343.5,49087.8,45824.2,18.816666666666666,17.491666666666667,16.780555555555555,18.180555555555554,24.9,25.4,27.1,25.4,12.9,9.2,8.6,9.6,66.23611111111111,72.31944444444444,68.31944444444444,63.319444444444436,6.8,8.1,7.533333333333334,7.833333333333333,1.4875,1.573611111111111,0.5152777777777778,2.084722222222222
2024-07-16,245.3999938964844,5.446800231933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.7125,930.6666666666666,912.8208333333332,916.6208333333334,15874.1,19410.2,16771.6,15208.4,18.54583333333333,16.962500000000002,17.091666666666665,17.545833333333334,24.1,24.5,26.7,25.0,14.3,11.6,8.7,11.7,63.958333333333336,70.04166666666667,64.66666666666667,63.958333333333336,7.9,8.9,9.2,6.3,1.2125,1.6625,0.4791666666666667,2.1625
2024-07-17,247.3500061035156,5.424300193786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.3,930.0208333333334,913.0791666666668,916.25,16456.5,19303.6,14441.0,18073.1,18.8125,17.870833333333334,17.183333333333334,17.508333333333333,25.1,25.0,27.0,24.9,13.9,12.6,9.9,11.1,60.75,70.08333333333333,67.0,60.0,5.1,6.2,4.2,5.0,0.7999999999999999,1.2375,0.3791666666666666,1.5291666666666668
2024-07-18,243.3999938964844,5.48769998550415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.8875,928.4041666666668,911.675,914.8333333333334,17505.7,18301.2,16361.3,18168.3,19.354166666666668,17.070833333333333,17.395833333333332,18.183333333333334,26.1,26.6,27.5,25.9,14.4,9.6,8.3,11.1,53.91666666666666,71.70833333333333,65.45833333333333,54.333333333333336,5.0,6.5,5.3,5.3,0.9458333333333332,0.8458333333333333,0.1875,1.5708333333333335
2024-07-19,238.1999969482422,5.5432000160217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.3375,930.0708333333332,912.8083333333334,916.2916666666666,17606.3,19109.2,16921.600000000002,18170.3,18.804166666666667,17.7,17.445833333333333,17.466666666666665,25.6,26.1,28.1,26.2,13.1,10.8,7.9,9.1,57.91666666666666,68.25,62.79166666666666,57.833333333333336,5.4,6.4,7.2,5.7,1.1,1.2208333333333334,0.3166666666666666,1.4833333333333334
